Dates,Q_obs,Prec,ETP
15/09/72,1.435,3.745088551,3.332358164
16/09/72,1.44,8.396699508,3.529803733
17/09/72,1.44,1.263068,3.692273358
18/09/72,1.414,0.606234419,3.851593581
19/09/72,1.385,6.321811294,4.087637076
20/09/72,1.486,0,2.272256606
21/09/72,1.717,0.081984779,2.188727041
22/09/72,1.678,0,3.793803653
23/09/72,1.556,0,2.638875554
24/09/72,1.582,22.95743175,3.567719903
25/09/72,1.554,1.520235275,3.454546617
26/09/72,1.544,6.708917336,3.280890568
27/09/72,1.538,5.676320714,3.462671108
28/09/72,1.528,4.899200201,3.335115728
29/09/72,1.516,0.105459745,3.915201356
30/09/72,1.483,2.220045235,4.053420477
01/10/72,1.378,12.81599023,3.914279101
02/10/72,1.278,0.753628004,4.388343165
03/10/72,1.187,8.428254781,4.508717235
04/10/72,1.07,11.06375801,4.365642284
05/10/72,1.024,1.561849545,3.945850483
06/10/72,0.931,2.458778859,3.839071497
07/10/72,0.866,6.491938543,3.959769208
08/10/72,0.821,0,4.097080729
09/10/72,0.684,0.160826609,4.038808303
10/10/72,0.619,2.731354708,4.170662305
11/10/72,0.569,0,3.439784089
12/10/72,0.535,0,3.91012895
13/10/72,0.492,0,4.001951402
14/10/72,0.467,0,4.022302087
15/10/72,0.434,0,4.10650741
16/10/72,0.404,0,4.182513115
17/10/72,0.386,0,4.160098046
18/10/72,0.36,0,3.984165038
19/10/72,0.341,0,3.633118264
20/10/72,0.331,0,3.796169109
21/10/72,0.357,0,3.716677837
22/10/72,0.348,0,3.796814234
23/10/72,0.333,0,3.928420672
24/10/72,0.319,0,3.498010045
25/10/72,0.307,0,3.834806258
26/10/72,0.298,0,3.924836972
27/10/72,0.281,0,3.849734594
28/10/72,0.269,0,4.158207025
29/10/72,0.266,0,4.065293128
30/10/72,0.25,0,4.240999579
31/10/72,0.234,0,4.128977591
01/11/72,0.224,0,4.038131814
02/11/72,0.215,0,4.25582457
03/11/72,0.204,0,4.305423988
04/11/72,0.195,0,4.347499413
05/11/72,0.186,0,4.425200997
06/11/72,0.175,0,4.326170063
07/11/72,0.168,0,4.218740655
08/11/72,0.163,0,4.367219408
09/11/72,0.155,0,4.259536012
10/11/72,0.148,0,4.263217993
11/11/72,0.142,0,3.919197798
12/11/72,0.133,0,4.356004305
13/11/72,0.125,0,4.256952558
14/11/72,0.118,0,4.167189373
15/11/72,0.111,0,4.241805285
16/11/72,0.107,0,4.322942249
17/11/72,0.101,0,4.143210809
18/11/72,0.094,0,4.034111603
19/11/72,0.09,0,3.919812635
20/11/72,0.086,0,4.157261515
21/11/72,0.082,0,4.332654185
22/11/72,0.077,0,4.316216488
23/11/72,0.071,0,4.458076702
24/11/72,0.065,0,4.879896467
25/11/72,0.062,0,4.821840166
26/11/72,0.06,0,4.269109164
27/11/72,0.058,0,4.15773427
28/11/72,0.054,0,4.607622196
29/11/72,0.05,0,4.848961222
30/11/72,0.049,0,4.340503386
01/12/72,0.046,0,4.389985841
02/12/72,0.041,0,4.268078209
03/12/72,0.039,0,4.02131796
04/12/72,0.038,0,3.871441845
05/12/72,0.037,0,3.904902835
06/12/72,0.035,0,4.093192166
07/12/72,0.034,0,4.200954685
08/12/72,0.032,0,4.308239423
09/12/72,0.03,0,4.354777653
10/12/72,0.028,0,4.150958113
11/12/72,0.027,0,4.101779566
12/12/72,0.026,0,4.348864491
13/12/72,0.023,0,4.177670849
14/12/72,0.021,0,4.689678057
15/12/72,0.02,0,4.692510748
16/12/72,0.016,0,4.693218921
17/12/72,0.015,0,4.603733774
18/12/72,0.015,0,4.505238915
19/12/72,0.014,0,4.807155239
20/12/72,0.013,0,4.40057949
21/12/72,0.013,0,3.952719525
22/12/72,0.012,0,4.814052705
23/12/72,0.012,0,4.560919612
24/12/72,0.011,0,3.917814414
25/12/72,0.011,0,3.904441707
26/12/72,0.011,0,4.439558346
27/12/72,0.01,0,5.013467857
28/12/72,0.01,0,5.251886979
29/12/72,0.014,0,4.999024394
30/12/72,0.014,0,4.217906901
31/12/72,0.014,0,4.850040924
01/01/73,0.014,0,4.899492584
02/01/73,0.014,0,5.204017599
03/01/73,0.027,0,5.22867845
04/01/73,0.053,0,5.057904045
05/01/73,0.049,0,4.789634949
06/01/73,0.041,0,4.636195011
07/01/73,0.036,0,4.903776704
08/01/73,0.044,0,5.070538743
09/01/73,0.04,0,5.067657145
10/01/73,0.032,0,5.097611359
11/01/73,0.028,0,5.213266906
12/01/73,0.025,0,5.073863663
13/01/73,0.022,0,5.297685484
14/01/73,0.02,0,5.753090899
15/01/73,0.018,0,5.528829141
16/01/73,0.016,0,5.194496254
17/01/73,0.015,0,5.116816564
18/01/73,0.013,0,4.817835186
19/01/73,0.012,0,5.063888902
20/01/73,0.011,0,4.967786725
21/01/73,0.011,0,4.98061359
22/01/73,0.01,0,5.015060416
23/01/73,0.01,0,4.709162547
24/01/73,0.009,0,4.610273393
25/01/73,0.009,0,4.539110872
26/01/73,0.008,0,5.124767284
27/01/73,0.007,0,4.999851846
28/01/73,0.007,0,4.526917812
29/01/73,0.007,0,4.580808446
30/01/73,0.006,0,4.801147769
31/01/73,0.006,0,5.022340688
01/02/73,0.006,0,5.373641693
02/02/73,0.006,0,6.197952641
03/02/73,0.005,0,6.210695342
04/02/73,0.005,0,6.685989567
05/02/73,0.005,0,6.26166615
06/02/73,0.004,0,6.338122361
07/02/73,0.004,0,5.861742838
08/02/73,0.004,0,5.854460491
09/02/73,0.004,0,6.27157714
10/02/73,0.003,0,6.071356884
11/02/73,0.003,0,5.756980877
12/02/73,0.003,0,5.691166543
13/02/73,0.003,0,5.218435637
14/02/73,0.002,0,4.65884024
15/02/73,0.002,0,4.674293369
16/02/73,0.002,0,5.419961669
17/02/73,0.002,0,5.775319342
18/02/73,0.002,0,5.704730171
19/02/73,0.002,0,5.746422366
20/02/73,0.001,0,6.443945809
21/02/73,0.001,0,6.817535087
22/02/73,0.001,0,6.646525911
23/02/73,0.001,0,5.593015836
24/02/73,0,0,5.087768925
25/02/73,0,0,5.036218707
26/02/73,0,0,5.204561676
27/02/73,0,0,5.867904823
28/02/73,0,0,6.036536534
01/03/73,0,0,6.132962117
02/03/73,0,0.202049306,5.756425166
03/03/73,0,0.090977115,5.838215256
04/03/73,0,0,5.5908526
05/03/73,0,0,5.425095619
06/03/73,0,0,5.175897548
07/03/73,0,0,5.043271471
08/03/73,0,0,4.754949316
09/03/73,0,0,4.664104493
10/03/73,0,0,4.722190629
11/03/73,0,0,5.491393977
12/03/73,0,0,5.064775547
13/03/73,0,0,4.996128313
14/03/73,0,0,5.169652776
15/03/73,0,0,6.333874794
16/03/73,0,0,6.248923448
17/03/73,0,0,4.99385282
18/03/73,0,0.336960637,4.946895008
19/03/73,0,0.24740666,5.243916373
20/03/73,0,0,5.250480401
21/03/73,0,0,5.209730407
22/03/73,0,0,5.652985827
23/03/73,0,0,4.933489312
24/03/73,0,0,6.509718569
25/03/73,0,10.06939613,5.96015887
26/03/73,0,2.145561647,5.34131238
27/03/73,0,0,4.913021384
28/03/73,0,0,3.577976175
29/03/73,0,0,4.840683514
30/03/73,0,0,5.210002445
31/03/73,0,0,5.244854091
01/04/73,0,0,5.343998444
02/04/73,0,0,5.30870712
03/04/73,0,0,5.055909092
04/04/73,0,0.236094199,5.785322141
05/04/73,0,1.780353838,5.637764891
06/04/73,0,0,5.352467943
07/04/73,0,0,6.220606333
08/04/73,0,0,5.912478265
09/04/73,0,0,5.469501316
10/04/73,0,0.35225685,4.721560238
11/04/73,0,1.971047192,4.427811424
12/04/73,0,0.153178687,3.96261908
13/04/73,0,0,4.116268121
14/04/73,0,0,4.09652522
15/04/73,0,0.16256737,4.863268051
16/04/73,0,0,3.459993915
17/04/73,0,0.085256881,3.96351904
18/04/73,0,0,3.535927793
19/04/73,0,0,4.960400765
20/04/73,0,0.132934762,5.164448799
21/04/73,0,0,6.207863631
22/04/73,0,0,6.670204104
23/04/73,0,0,5.943470658
24/04/73,0,2.595397264,5.597342306
25/04/73,0,4.853387578,5.34075022
26/04/73,0,0,5.133185695
27/04/73,0,1.038340564,4.960611792
28/04/73,0,0.501230746,4.894532024
29/04/73,0,0.048587522,4.687553538
30/04/73,0,0.344015781,4.392823189
01/05/73,0,0,4.926453335
02/05/73,0,1.502943845,5.508486158
03/05/73,0,0,3.569691507
04/05/73,0,0,4.204390495
05/05/73,0,0.449964255,3.676510847
06/05/73,0,0,4.734352267
07/05/73,0,6.566458256,3.424767034
08/05/73,0,0.299213153,3.795954068
09/05/73,0,27.97210237,3.083165196
10/05/73,0,47.17110385,3.647083398
11/05/73,0,12.12509226,4.256146852
12/05/73,0,0.630873515,4.647210657
13/05/73,0,2.150728773,4.839243912
14/05/73,0,16.61119564,4.42373042
15/05/73,0,0.216807653,2.932133237
16/05/73,0,0.242835127,3.000235853
17/05/73,0,0,2.838398958
18/05/73,0,0,4.387297826
19/05/73,0,0,4.032846298
20/05/73,0,0.681182659,3.385813438
21/05/73,0,0,3.479537419
22/05/73,0,20.91691179,4.302921379
23/05/73,0,2.677885891,4.36581752
24/05/73,0,0,4.223048383
25/05/73,0,0,3.313055219
26/05/73,0,0.185217692,3.740525277
27/05/73,0,0,3.225726756
28/05/73,0.004,0,4.289390061
29/05/73,0.001,0,3.986582951
30/05/73,0.001,0.659198305,3.982714291
31/05/73,0,11.57076969,3.941452306
01/06/73,0,0.07860561,3.955119417
02/06/73,0,0,2.977312259
03/06/73,0,0,2.912072291
04/06/73,0,2.343092497,2.996504105
05/06/73,0.003,0.089668229,4.06924272
06/06/73,0.002,7.511947913,3.334502936
07/06/73,0.001,2.128030913,3.635100162
08/06/73,0.001,0.490351916,3.648465894
09/06/73,0,0,3.635595637
10/06/73,0.001,15.03734424,2.523345729
11/06/73,0.001,0.071507431,3.892662974
12/06/73,0.001,0.461797976,4.652387285
13/06/73,0.028,1.597068218,4.272496587
14/06/73,0.103,0,4.36844606
15/06/73,0.013,1.420992874,4.403721402
16/06/73,0.003,0.634910943,4.400910217
17/06/73,0.001,38.09187079,4.481262985
18/06/73,0,0,4.391927184
19/06/73,0,7.243866292,3.246448857
20/06/73,0,0.974677759,4.115048032
21/06/73,0,0.252105133,4.079572422
22/06/73,0,0,4.174612575
23/06/73,0,0.413779763,4.414635412
24/06/73,0,0,3.61032643
25/06/73,0,0,3.660217106
26/06/73,0.002,0,2.795610502
27/06/73,0.008,0.100121838,2.823325752
28/06/73,0.003,0.951636705,2.624188612
29/06/73,0.001,0,3.751819221
30/06/73,0,2.550351892,3.790065154
01/07/73,0,0,4.152061208
02/07/73,0,0,4.586128862
03/07/73,0,4.691817739,4.239549309
04/07/73,0.001,9.916860369,4.28708023
05/07/73,0.01,16.65726629,4.23041321
06/07/73,0.004,7.540099866,3.969068791
07/07/73,0.002,2.607120398,4.138716108
08/07/73,0.001,0.045530592,3.802835395
09/07/73,0.001,32.05507268,3.962919067
10/07/73,0.001,0,3.724922098
11/07/73,0.002,0.280691073,2.334719332
12/07/73,0.021,0.593509306,3.965318959
13/07/73,0.013,1.298962797,3.577490417
14/07/73,0.01,2.186074104,3.891981548
15/07/73,0.007,0,3.859942454
16/07/73,0.004,5.514538815,3.451492301
17/07/73,0.003,0,3.862462869
18/07/73,0.002,5.766768619,3.92956094
19/07/73,0.003,4.865387835,4.012368685
20/07/73,0.02,1.559884827,3.380576717
21/07/73,0.034,1.433766835,4.095553079
22/07/73,0.117,11.41920335,3.747217985
23/07/73,0.147,0,3.174703516
24/07/73,0.23,0,2.614966939
25/07/73,0.196,0,2.211414083
26/07/73,0.111,10.45262935,3.203917156
27/07/73,0.026,0.227307542,3.848490566
28/07/73,0.015,6.001385757,4.442005622
29/07/73,0.064,12.33205946,3.774551375
30/07/73,0.065,1.148460297,4.183914824
31/07/73,0.209,9.847729178,3.701219848
01/08/73,0.166,0,3.447928932
02/08/73,0.082,0,3.375234
03/08/73,0.017,0.433972431,3.231568614
04/08/73,0.007,0,3.70225038
05/08/73,0.023,6.584210268,2.65003763
06/08/73,0.236,8.127889736,3.447165353
07/08/73,0.222,0,3.837649751
08/08/73,0.204,1.156702665,3.344661784
09/08/73,0.401,1.425137175,2.899306235
10/08/73,0.444,41.08967281,4.092081148
11/08/73,0.432,0,3.730280868
12/08/73,0.427,0.204493373,2.984242648
13/08/73,0.421,0,3.217937613
14/08/73,0.466,7.700631499,2.35751037
15/08/73,0.492,4.247385296,2.920734973
16/08/73,0.997,16.5159796,3.626181619
17/08/73,0.942,2.968263945,3.677664201
18/08/73,0.98,7.176496985,2.683523858
19/08/73,0.998,19.90480208,2.784467278
20/08/73,0.922,0,3.389949143
21/08/73,0.845,2.638172488,3.273623051
22/08/73,0.807,17.99856872,2.709326557
23/08/73,0.87,2.85094214,3.725540418
24/08/73,0.943,0.25595942,3.812942343
25/08/73,0.995,10.71435967,3.417089713
26/08/73,1.041,4.695701756,3.532738535
27/08/73,1.032,13.31093606,2.068073225
28/08/73,0.97,0,2.585155846
29/08/73,0.875,0.454025735,3.357128124
30/08/73,0.74,3.898443177,2.988507502
31/08/73,0.605,0,2.220695146
01/09/73,0.621,0.634832283,3.619244974
02/09/73,0.615,0.769977205,3.189896699
03/09/73,0.606,5.828533534,2.766099546
04/09/73,0.573,4.005596057,3.645873715
05/09/73,0.654,15.02980867,2.749401608
06/09/73,0.715,19.85764222,3.317344762
07/09/73,0.787,0,2.917087528
08/09/73,0.819,1.401819741,3.814877716
09/09/73,0.854,28.41503351,3.519042793
10/09/73,0.901,3.29787683,3.021109709
11/09/73,0.997,8.635712159,2.234101125
12/09/73,1.085,0.302615858,2.779457897
13/09/73,1.095,0.77747021,3.030426003
14/09/73,1.089,50.66727536,3.912588299
15/09/73,1.079,4.483527861,2.886996109
16/09/73,1.087,3.079332758,4.002964194
17/09/73,1.103,1.642778982,3.786035601
18/09/73,1.098,2.690441486,2.993305464
19/09/73,1.061,0,3.483285488
20/09/73,0.953,11.64139267,4.073648034
21/09/73,0.909,31.49254435,4.071065609
22/09/73,0.87,0,3.354159948
23/09/73,0.84,2.47623173,3.457346407
24/09/73,0.826,12.19879128,2.463542254
25/09/73,0.814,0.372525579,3.184863101
26/09/73,0.809,3.083705152,3.067691177
27/09/73,0.809,1.997961445,3.047894053
28/09/73,0.868,5.45103398,3.748682015
29/09/73,0.92,2.740725722,3.866558542
30/09/73,0.981,0.528703273,3.39253396
01/10/73,0.987,3.47766703,2.315998123
02/10/73,0.981,0.129538193,3.086877595
03/10/73,0.976,7.478547728,3.565748299
04/10/73,0.971,13.21869954,3.419674529
05/10/73,0.956,0,2.884716456
06/10/73,0.936,0,3.525646097
07/10/73,0.908,7.623960227,2.88015715
08/10/73,0.862,1.206650701,3.4653483
09/10/73,0.822,0.341152847,3.808641514
10/10/73,0.749,11.73054905,3.971269504
11/10/73,0.671,1.783209135,3.076977863
12/10/73,0.624,1.437154941,3.417865158
13/10/73,0.556,2.843045597,3.506080751
14/10/73,0.496,5.091483408,3.963369047
15/10/73,0.465,7.271623081,4.088748094
16/10/73,0.419,0.985121476,4.050308625
17/10/73,0.368,0,3.283102421
18/10/73,0.344,0,2.518969865
19/10/73,0.32,0.294634057,2.250600793
20/10/73,0.31,0,2.804848919
21/10/73,0.272,0,4.004845092
22/10/73,0.265,0,3.286894169
23/10/73,0.251,0,3.775558764
24/10/73,0.239,0,3.642284544
25/10/73,0.226,0,4.090553498
26/10/73,0.218,0,4.255985711
27/10/73,0.214,0,4.39177785
28/10/73,0.21,0,4.135120348
29/10/73,0.199,0,4.028488024
30/10/73,0.188,0,3.972559058
31/10/73,0.183,0,4.181111406
01/11/73,0.179,0,3.986260563
02/11/73,0.173,0,3.907669602
03/11/73,0.166,0,4.08791483
04/11/73,0.157,0,4.128528121
05/11/73,0.149,0,4.391628516
06/11/73,0.143,0,4.415792958
07/11/73,0.136,0,4.371249836
08/11/73,0.13,0,4.57200224
09/11/73,0.125,0,4.155528079
10/11/73,0.112,0,4.345793065
11/11/73,0.105,0,4.116420632
12/11/73,0.098,0,4.342721638
13/11/73,0.094,0,4.039890686
14/11/73,0.088,0,4.009764365
15/11/73,0.079,0,4.390881846
16/11/73,0.071,0,4.36494134
17/11/73,0.065,0,4.119013321
18/11/73,0.06,0,4.250668051
19/11/73,0.056,0,4.412320319
20/11/73,0.054,0,4.395809872
21/11/73,0.048,0,4.210607675
22/11/73,0.044,0,4.155843249
23/11/73,0.041,0,4.06286261
24/11/73,0.038,0,4.226105481
25/11/73,0.035,0,4.712944894
26/11/73,0.033,0,4.434500644
27/11/73,0.03,0,4.619994448
28/11/73,0.028,0,4.360209969
29/11/73,0.025,0,4.480134306
30/11/73,0.024,0,3.913664264
01/12/73,0.022,0,4.138416462
02/12/73,0.02,0,4.186081101
03/12/73,0.018,0,4.278387758
04/12/73,0.017,0,4.559936862
05/12/73,0.016,0,4.84644192
06/12/73,0.015,0,4.463306025
07/12/73,0.014,0,4.083470758
08/12/73,0.013,0,4.542083577
09/12/73,0.013,0,4.943823403
10/12/73,0.012,0,4.84626197
11/12/73,0.011,0,4.682065199
12/12/73,0.011,0,4.625179365
13/12/73,0.01,0,4.589247727
14/12/73,0.009,0,4.425690452
15/12/73,0.009,0,4.632329872
16/12/73,0.009,0,4.53630787
17/12/73,0.008,0,4.380428456
18/12/73,0.008,0,4.425364149
19/12/73,0.007,0,4.616282772
20/12/73,0.007,0,4.636388268
21/12/73,0.006,0,4.575304568
22/12/73,0.006,0,4.535466969
23/12/73,0.006,0,4.553876572
24/12/73,0.005,0,4.86405988
25/12/73,0.005,0,5.005644009
26/12/73,0.004,0,5.357028443
27/12/73,0.004,0,5.45804977
28/12/73,0.004,0,5.108859855
29/12/73,0.004,0,5.269627531
30/12/73,0.004,0,5.420646196
31/12/73,0.003,0,5.162887606
01/01/74,0.003,0,4.868414941
02/01/74,0.003,0,4.62672542
03/01/74,0.003,0,4.769669961
04/01/74,0.002,0,4.752558587
05/01/74,0.002,0,4.441353015
06/01/74,0.002,0,4.675691643
07/01/74,0.002,0,4.893404624
08/01/74,0.001,0,4.997162627
09/01/74,0.001,0,4.727233758
10/01/74,0.001,0,4.644698316
11/01/74,0.001,0,4.857527288
12/01/74,0.001,0,4.833665456
13/01/74,0.001,0,4.693927094
14/01/74,0.001,0,4.873759789
15/01/74,0.001,0,5.051254204
16/01/74,0,0,5.6147278
17/01/74,0,0,5.426122409
18/01/74,0,0,5.451650377
19/01/74,0,0,5.346930194
20/01/74,0,0,5.150918459
21/01/74,0,0,5.13341954
22/01/74,0,0,5.466133214
23/01/74,0,0,5.312080078
24/01/74,0,0,5.230553886
25/01/74,0,0,5.037583758
26/01/74,0,0,5.287458754
27/01/74,0,0,5.40558661
28/01/74,0,0,5.009600212
29/01/74,0,0,5.084019427
30/01/74,0,0,5.277232023
31/01/74,0,0,5.319107073
01/02/74,0,0,5.618430189
02/02/74,0,0,5.214899137
03/02/74,0,0,5.176157747
04/02/74,0,0,4.991577327
05/02/74,0,0,5.0765236
06/02/74,0,0,5.084956801
07/02/74,0,0,5.335409703
08/02/74,0,0,5.575709953
09/02/74,0,0,5.486678635
10/02/74,0,0,5.305334162
11/02/74,0,0,4.909864664
12/02/74,0,0,4.794695301
13/02/74,0,0,4.812717711
14/02/74,0,0,4.987026342
15/02/74,0,0,5.405928873
16/02/74,0,0,5.117050408
17/02/74,0,0,4.935248306
18/02/74,0,0,6.00625012
19/02/74,0,0,5.834854172
20/02/74,0,0,5.387974692
21/02/74,0,0,5.237586774
22/02/74,0,0,5.003989105
23/02/74,0,0,5.214083022
24/02/74,0,0.084380454,5.76364941
25/02/74,0,0,4.657651538
26/02/74,0,0,4.272349308
27/02/74,0,0.036206009,4.961244874
28/02/74,0,0,5.657099593
01/03/74,0,0,6.812273266
02/03/74,0,0,5.994329969
03/03/74,0,0,5.257278859
04/03/74,0,0,4.956391243
05/03/74,0,0,5.039176318
06/03/74,0,0,5.064553886
07/03/74,0,0,5.174596554
08/03/74,0,0,5.2824765
09/03/74,0,0,5.7182938
10/03/74,0,0,4.887542144
11/03/74,0,0,5.129444179
12/03/74,0,0,4.751822978
13/03/74,0,0,5.018245535
14/03/74,0,0,4.141862399
15/03/74,0,0,5.128041111
16/03/74,0,0,5.451313566
17/03/74,0,0,5.040996386
18/03/74,0,0,5.281165381
19/03/74,0,0,5.097845703
20/03/74,0,0.864853353,5.418250353
21/03/74,0,0.877633824,5.140434882
22/03/74,0,0,5.40455982
23/03/74,0,0,5.267267517
24/03/74,0,0,5.256341141
25/03/74,0,0,5.32472867
26/03/74,0,0,5.237821204
27/03/74,0,0,5.773096498
28/03/74,0,0,5.39839908
29/03/74,0,0,4.817167689
30/03/74,0,0,4.870790429
31/03/74,0,0,4.931950192
01/04/74,0,0,4.162619407
02/04/74,0,0,4.718828544
03/04/74,0,0,4.529020064
04/04/74,0,0,4.137217875
05/04/74,0,0,5.158724424
06/04/74,0,0,5.809217717
07/04/74,0,0.223136909,3.673819686
08/04/74,0,2.345665319,4.768871362
09/04/74,0,0.859232042,5.362566193
10/04/74,0,0.146993876,3.859627402
11/04/74,0,0,5.639410398
12/04/74,0,0.536783102,5.515809632
13/04/74,0,0,5.151178658
14/04/74,0,0.084756189,3.998623659
15/04/74,0,0.044996426,5.393949657
16/04/74,0,1.286369942,5.093627517
17/04/74,0,0,4.972007274
18/04/74,0,0,4.844822368
19/04/74,0,22.19616879,4.489486211
20/04/74,0,5.440126266,3.893514756
21/04/74,0,7.631576937,4.291699892
22/04/74,0,2.74151873,5.081207303
23/04/74,0,0.264267559,4.929751449
24/04/74,0,0.578481368,4.736559094
25/04/74,0,0,4.452548561
26/04/74,0,9.419540768,4.59291698
27/04/74,0,31.45506144,3.918429251
28/04/74,0,1.299307771,4.120843454
29/04/74,0,0.139576354,4.741708356
30/04/74,0,0,3.444111037
01/05/74,0,0,2.736043258
02/05/74,0,0,3.025379677
03/05/74,0,0,3.328375017
04/05/74,0,0,3.140371127
05/05/74,0,0,2.6982108
06/05/74,0,11.87027965,3.551207722
07/05/74,0,3.225179358,3.301718568
08/05/74,0,0.349487645,3.083577684
09/05/74,0.007,33.13327243,2.582618732
10/05/74,0.005,0,2.592767189
11/05/74,0.007,0,2.834995331
12/05/74,0.007,16.67466525,4.327535141
13/05/74,0.005,10.80858147,4.101322033
14/05/74,0.004,0,3.826986653
15/05/74,0.004,0.910704156,4.180729122
16/05/74,0.001,25.85519984,3.915355066
17/05/74,0,8.070141412,3.767499658
18/05/74,0,5.53811786,3.060315778
19/05/74,0,2.120724362,4.108185032
20/05/74,0,1.219164988,4.609036167
21/05/74,0,14.92447785,4.355128125
22/05/74,0,0,4.537849521
23/05/74,0,1.507454307,4.356705249
24/05/74,0,1.580027371,3.74826372
25/05/74,0,2.26688058,3.296203441
26/05/74,0,1.059803169,4.336237516
27/05/74,0,10.16692699,4.394913867
28/05/74,0,0.037987157,3.335422124
29/05/74,0.001,0.053432321,4.019068529
30/05/74,0,4.432117321,3.857579566
31/05/74,0,0.050869517,3.444365563
01/06/74,0,0.693287608,3.870654215
02/06/74,0,0,3.862305343
03/06/74,0.003,0,3.413987934
04/06/74,0.053,0,3.424512508
05/06/74,0.035,0,3.558354786
06/06/74,0.006,0.098123497,3.880226955
07/06/74,0.002,0,4.097358483
08/06/74,0.001,0,4.119775876
09/06/74,0.001,2.580539785,4.359509025
10/06/74,0.001,0,3.708021363
11/06/74,0,15.66686122,3.195349099
12/06/74,0,0,3.691888906
13/06/74,0,0.422617037,3.682085393
14/06/74,0,2.338390426,4.523554209
15/06/74,0.001,0.292857458,4.534766219
16/06/74,0.001,1.090666881,3.828586118
17/06/74,0.001,0.775255834,3.579676326
18/06/74,0,0,3.659007422
19/06/74,0,0,4.355653833
20/06/74,0,0.203463818,3.369594465
21/06/74,0,0.309687397,2.562321818
22/06/74,0,0,3.55539738
23/06/74,0,0,4.15804944
24/06/74,0,2.908622433,3.948519713
25/06/74,0,14.5827435,3.916738449
26/06/74,0,17.39718709,3.463206546
27/06/74,0,0.235914866,3.887722637
28/06/74,0,0.152247191,3.7570479
29/06/74,0,0.13467432,3.168047237
30/06/74,0,0.241564637,3.432402825
01/07/74,0,1.109585062,4.512195556
02/07/74,0,4.157861607,3.988356087
03/07/74,0,15.76316673,3.581619357
04/07/74,0.001,0.207355786,3.431130193
05/07/74,0.035,8.695088343,3.84191499
06/07/74,0.077,0,3.453528512
07/07/74,0.07,0,3.979329213
08/07/74,0.055,0,3.229621328
09/07/74,0.024,0.757251925,3.546771614
10/07/74,0.018,4.990891686,2.828674309
11/07/74,0.116,43.61532036,2.608624153
12/07/74,0.083,0,2.320067951
13/07/74,0.07,32.1565509,2.29184996
14/07/74,0.06,0.340746653,2.861251883
15/07/74,0.051,0,2.493443992
16/07/74,0.045,23.07610053,3.587934207
17/07/74,0.085,0,3.348520413
18/07/74,0.137,12.84726324,3.110801948
19/07/74,0.23,13.87245095,3.907362183
20/07/74,0.294,0.055140857,3.588177086
21/07/74,0.091,5.238788662,3.839249215
22/07/74,0.103,0,3.829119273
23/07/74,0.14,13.09871206,3.936239652
24/07/74,0.203,0.244670867,3.615776651
25/07/74,0.216,0,4.119318343
26/07/74,0.243,0,3.976911301
27/07/74,0.3,0.204859011,4.013670846
28/07/74,0.305,3.175700948,2.9805109
29/07/74,0.292,0.31612286,2.600378532
30/07/74,0.418,10.89989307,3.754956428
31/07/74,0.511,4.395039179,2.534413561
01/08/74,0.579,0,2.775005113
02/08/74,0.648,9.933574167,2.258850626
03/08/74,0.698,0.076166525,3.259719975
04/08/74,0.66,15.60050251,2.720458515
05/08/74,0.713,24.25700906,3.465080581
06/08/74,0.755,5.844171055,3.026932393
07/08/74,0.683,5.521040681,3.619988186
08/08/74,0.682,3.702932818,2.808738778
09/08/74,0.678,2.738503515,2.884260525
10/08/74,0.674,0.529716693,2.633000777
11/08/74,0.723,8.912424225,2.460625011
12/08/74,0.642,16.86232051,2.120665914
13/08/74,0.533,0,2.457707769
14/08/74,0.62,15.41301205,2.343672955
15/08/74,0.903,6.263712851,2.702323144
16/08/74,0.636,9.915213455,2.422700857
17/08/74,0.591,0,3.264143681
18/08/74,0.57,3.532351808,4.080554336
19/08/74,0.701,0.681751245,2.953322452
20/08/74,0.786,10.14712406,3.407525893
21/08/74,0.836,24.15449435,2.804362686
22/08/74,0.881,3.151987875,2.256788168
23/08/74,0.97,0,2.642987898
24/08/74,1.206,0,3.192233441
25/08/74,1.319,0,3.243252328
26/08/74,1.31,5.608313579,4.139465225
27/08/74,1.426,27.09703828,3.578461932
28/08/74,1.624,0.166509304,2.84471998
29/08/74,1.702,0,3.141071788
30/08/74,1.754,8.874783416,3.842092708
31/08/74,1.829,3.28210365,3.744080778
01/09/74,1.937,0,3.991418776
02/09/74,2.11,1.282638689,3.867346171
03/09/74,2.216,1.760713095,2.37623158
04/09/74,2.299,0,3.071203019
05/09/74,2.359,14.68287458,2.632413299
06/09/74,2.376,4.557778928,2.742165835
07/09/74,2.274,12.54265956,2.306230535
08/09/74,2.19,0.015031751,3.008765562
09/09/74,2.069,0.921375483,3.257508122
10/09/74,2.025,22.00738404,3.124001591
11/09/74,2.263,6.824918686,2.213476542
12/09/74,2.386,18.22151443,3.912434589
13/09/74,2.318,7.843728589,3.898455092
14/09/74,2.243,20.09674028,4.038537707
15/09/74,2.185,3.581658741,3.314280802
16/09/74,2.132,15.04426752,2.950656918
17/09/74,2.243,0,3.31519999
18/09/74,2.302,0,3.873489682
19/09/74,2.208,5.011103546,4.077445719
20/09/74,2.409,7.53593108,3.972397864
21/09/74,2.376,9.833533667,3.850800904
22/09/74,2.261,6.188639365,3.966668898
23/09/74,2.17,2.638361538,3.281522526
24/09/74,2.144,4.889695782,3.049834948
